id,EAP,HPL,MWS
id13998,0.9831,0.0033,0.0137
id15169,0.966,0.0222,0.0119
id00737,0.9321,0.0047,0.0632
id24476,0.7688,0.0512,0.18
id03044,0.4936,0.0289,0.4775
id26746,0.9578,0.0275,0.0147
id10776,0.1073,0.1021,0.7907
id06266,0.01,0.0101,0.9799
id13362,0.7544,0.2445,0.0011
id09335,0.9564,0.0161,0.0275
id15894,0.333,0.4136,0.2534
id15866,0.0348,0.0011,0.9641
id25763,0.4034,0.0578,0.5388
id01091,0.001,0.9984,0.0006
id11647,0.9511,0.0438,0.0051
id19671,0.0108,0.0345,0.9547
id18007,0.0025,0.0584,0.9391
id01473,0.7443,0.2389,0.0168
id07169,0.1732,0.0348,0.7921
id05484,0.0002,0.0002,0.9996
id18452,0.9205,0.0737,0.0058
id27490,0.7937,0.1914,0.0149
id11050,0.5,0.0979,0.4021
id07588,0.0878,0.0006,0.9116
id21194,0.9907,0.007,0.0024
id07282,0.0111,0.0004,0.9885
id03652,0.9968,0.0001,0.0031
id04009,0.0143,0.8169,0.1688
id27188,0.783,0.074,0.143
id19554,0.4962,0.0047,0.4991
id04072,0.9894,0.0066,0.0039
id19023,0.4741,0.4235,0.1024
id08801,0.0107,0.0036,0.9858
id08893,0.5782,0.0151,0.4068
id03644,0.0032,0.9926,0.0042
id00579,0.828,0.0096,0.1624
id15631,0.8552,0.139,0.0057
id07828,0.2583,0.1807,0.561
id00411,0.0802,0.6777,0.2421
id26553,0.465,0.0245,0.5104
id05221,0.0202,0.0041,0.9757
id20958,0.7179,0.2635,0.0186
id19691,0.9845,0.0003,0.0152
id10400,0.9843,0.0015,0.0142
id16157,0.0063,0.0008,0.9929
id26110,0.0014,0.9973,0.0013
id26270,0.8032,0.1859,0.0109
id04157,0.9959,0.0035,0.0006
id24711,0.182,0.0167,0.8013
id05534,0.1271,0.112,0.7609
id21712,0.1004,0.8053,0.0943
id03280,0.1211,0.0193,0.8596
id14997,0.2397,0.0018,0.7585
id21964,0.0009,0.0001,0.9989
id20963,0.0002,0.0001,0.9998
id08635,0.2833,0.7082,0.0085
id16390,0.1888,0.4372,0.3741
id16486,0.9496,0.0043,0.0462
id14367,0.0056,0.2664,0.728
id10560,0.9966,0.0016,0.0018
id14106,0.2101,0.2094,0.5806
id09668,0.9959,0.0004,0.0037
id18250,0.9948,0.0003,0.0048
id26648,0.7188,0.1932,0.088
id27314,0.986,0.0064,0.0077
id04581,0.1125,0.4153,0.4722
id06405,0.9537,0.0345,0.0119
id17908,0.0103,0.001,0.9887
id07217,0.0721,0.3368,0.5911
id17285,0.0772,0.0236,0.8992
id19589,0.9066,0.0483,0.0451
id15916,0.7486,0.0948,0.1566
id26239,0.9911,0.002,0.0069
id20163,0.9549,0.0047,0.0404
id22845,0.0302,0.1094,0.8604
id11509,0.8935,0.0221,0.0844
id26789,0.7007,0.1412,0.1581
id24679,0.9434,0.0279,0.0287
id19832,0.9993,0.0006,0.0002
id11724,0.905,0.0359,0.0592
id01539,0.8408,0.0032,0.156
id22039,0.5247,0.3868,0.0885
id07621,0.0022,0.0001,0.9977
id16398,0.0333,0.9661,0.0006
id15932,0.3484,0.037,0.6146
id17054,0.0164,0.9832,0.0004
id23487,0.6558,0.001,0.3433
id16099,0.0023,0.9951,0.0026
id25225,0.9791,0.0038,0.0171
id18173,0.1386,0.5282,0.3332
id24856,0.9989,0.0005,0.0006
id14760,0.04,0.1884,0.7717
id25291,0.5948,0.3883,0.0168
id16267,0.7103,0.0329,0.2568
id07922,0.0253,0.0034,0.9713
id20870,0.2637,0.0166,0.7197
id21780,0.5227,0.2075,0.2698
id21309,0.2495,0.705,0.0454
id05849,0.9393,0.0424,0.0184
id16246,0.006,0.0113,0.9826
id25081,0.0023,0.9964,0.0013
id06468,0.338,0.6412,0.0208
id13842,0.2405,0.5662,0.1933
id23976,0.0339,0.0187,0.9474
id25649,0.9767,0.0032,0.0201
id26815,0.0284,0.9679,0.0037
id09343,0.029,0.0093,0.9617
id03120,0.1653,0.0605,0.7742
id16638,0.5511,0.0787,0.3702
id18625,0.0014,0.0,0.9986
id01679,0.22,0.008,0.772
id17137,0.0109,0.9869,0.0022
id14684,0.0065,0.0022,0.9913
id01671,0.39,0.2622,0.3477
id27271,0.0599,0.3276,0.6125
id16321,1.0,0.0,0.0
id07468,0.002,0.9974,0.0007
id20777,0.0037,0.0068,0.9896
id26036,0.8409,0.11,0.0491
id23135,0.0027,0.0005,0.9969
id07669,0.0266,0.258,0.7154
id00142,0.0065,0.9917,0.0018
id12357,0.9689,0.0001,0.031
id08890,0.0359,0.2301,0.7341
id21379,0.0543,0.9441,0.0016
id12099,0.3022,0.024,0.6739
id06503,0.2155,0.0899,0.6946
id14408,0.0547,0.9302,0.0151
id17370,0.9574,0.0305,0.0121
id25432,0.9291,0.0175,0.0534
id10132,0.1133,0.0146,0.8721
id27069,0.0753,0.8768,0.0479
id11515,0.576,0.3875,0.0365
id01323,0.9859,0.0018,0.0123
id22520,0.0057,0.0067,0.9876
id03293,0.1102,0.0011,0.8887
id19708,0.0787,0.024,0.8973
id22346,0.9404,0.049,0.0106
id27744,0.985,0.0003,0.0147
id04004,0.8009,0.1429,0.0562
id09476,0.9232,0.0131,0.0637
id01582,0.0187,0.0254,0.9559
id23782,0.2713,0.6542,0.0745
id03403,0.0018,0.0015,0.9967
id11119,0.0064,0.9933,0.0004
id16681,0.9211,0.0627,0.0163
id16399,0.9999,0.0,0.0001
id22630,0.7831,0.1128,0.104
id27950,0.9573,0.0206,0.0221
id00046,0.9533,0.0126,0.0341
id25556,0.0553,0.4685,0.4762
id16039,0.9991,0.0003,0.0005
id09110,0.9997,0.0,0.0002
id19881,0.5151,0.1841,0.3008
id21735,0.9049,0.0031,0.0919
id02023,0.9995,0.0001,0.0004
id01230,0.0323,0.9328,0.0349
id14916,0.03,0.0233,0.9468
id04944,0.4838,0.4386,0.0776
id04349,0.1184,0.0179,0.8637
id22580,0.0372,0.9607,0.002
id00343,0.515,0.4544,0.0306
id14218,0.0012,0.9953,0.0034
id10546,0.9914,0.0037,0.0049
id05627,0.0084,0.0021,0.9895
id13735,0.0493,0.9271,0.0236
id01525,0.092,0.0171,0.8909
id25242,0.4356,0.0473,0.5171
id17077,0.7854,0.0429,0.1717
id05672,0.1424,0.5913,0.2663
id22404,0.175,0.7592,0.0658
id25704,0.0168,0.8928,0.0904
id00903,0.9997,0.0002,0.0001
id15496,0.6556,0.2968,0.0476
id09903,0.0255,0.0028,0.9717
id03419,0.9457,0.0166,0.0377
id06647,0.7163,0.0273,0.2564
id16700,0.0412,0.9574,0.0014
id08983,0.9489,0.0374,0.0138
id20782,0.381,0.1971,0.4219
id24494,0.9783,0.0083,0.0134
id10495,0.0022,0.9949,0.0029
id21262,0.0296,0.0066,0.9637
id25689,0.0072,0.0042,0.9886
id03705,0.0971,0.0405,0.8624
id01187,0.009,0.9896,0.0014
id24649,0.6823,0.2585,0.0591
id12629,0.0353,0.0064,0.9583
id15211,0.1158,0.8564,0.0279
id13170,0.1717,0.0862,0.7422
id14801,0.8152,0.0627,0.1221
id18525,0.969,0.0085,0.0225
id21963,0.9999,0.0001,0.0
id23746,0.0208,0.0084,0.9708
id18216,0.0286,0.0224,0.9489
id16493,0.0008,0.0,0.9992
id12987,0.0254,0.9211,0.0535
id04814,0.1932,0.3164,0.4904
id18602,0.9714,0.0063,0.0223
id23173,0.0399,0.9341,0.026
id21165,0.4782,0.0787,0.4432
id26123,0.9849,0.011,0.0041
id22608,0.0849,0.0004,0.9147
id21139,0.975,0.012,0.013
id21853,0.2065,0.7679,0.0256
id24128,0.9473,0.0469,0.0058
id15666,0.8292,0.1119,0.0589
id11552,0.0207,0.9773,0.0021
id17621,0.1191,0.0755,0.8054
id20001,0.7392,0.2465,0.0143
id14166,0.9097,0.085,0.0054
id24108,0.0844,0.8045,0.1111
id19871,0.0045,0.9836,0.0119
id22361,0.0024,0.0034,0.9943
id21065,0.3248,0.1128,0.5624
id20749,0.9986,0.0006,0.0008
id20898,0.0151,0.9815,0.0034
id10398,0.0802,0.0218,0.898
id03578,0.2949,0.0176,0.6875
id25932,0.0629,0.0135,0.9236
id11133,0.0192,0.0988,0.882
id15794,0.1264,0.7241,0.1496
id24479,0.9776,0.0185,0.004
id09563,0.0404,0.8697,0.0899
id11279,0.0176,0.8074,0.175
id26680,0.9801,0.0022,0.0177
id20529,0.1237,0.0401,0.8362
id11761,0.6739,0.2962,0.0299
id02337,0.0375,0.9618,0.0007
id04890,0.0136,0.0391,0.9473
id15707,0.0016,0.0014,0.9969
id26204,0.0196,0.3593,0.6211
id15611,0.8915,0.0857,0.0228
id17714,0.0587,0.1715,0.7698
id15392,0.996,0.0008,0.0033
id14685,0.0024,0.9948,0.0028
id02508,0.2251,0.7091,0.0659
id12406,0.841,0.1459,0.0131
id24096,0.0024,0.9972,0.0004
id19837,0.9878,0.003,0.0092
id25565,0.0142,0.0018,0.984
id27598,0.9996,0.0001,0.0003
id26085,0.9436,0.0128,0.0436
id17400,0.0125,0.0666,0.9208
id04501,0.1871,0.3481,0.4648
id02468,0.002,0.0004,0.9975
id07394,0.9959,0.0007,0.0034
id18917,0.0403,0.8303,0.1294
id14083,0.997,0.002,0.0011
id22675,0.0129,0.0507,0.9364
id27343,0.013,0.0258,0.9612
id23206,0.1315,0.6427,0.2258
id11105,0.0077,0.9917,0.0006
id21017,0.0002,0.0007,0.9992
id13716,0.2834,0.3418,0.3748
id00352,0.0082,0.9609,0.0309
id12173,0.0266,0.0008,0.9726
id15008,0.9211,0.0242,0.0547
id23347,0.6634,0.0173,0.3193
id23939,0.0118,0.0623,0.9258
id12090,0.6795,0.3078,0.0126
id08307,0.02,0.9618,0.0182
id21316,0.0943,0.1382,0.7674
id16457,0.0467,0.0053,0.948
id23808,0.0001,0.0013,0.9986
id12826,0.0366,0.8885,0.0749
id16819,0.0072,0.0028,0.99
id15128,0.077,0.8794,0.0436
id14953,0.0779,0.9053,0.0168
id04083,0.9861,0.008,0.0059
id00773,0.0078,0.9895,0.0027
id24585,0.0701,0.2491,0.6808
id01362,0.0464,0.0078,0.9457
id04514,0.9623,0.0316,0.0062
id19075,0.9989,0.0008,0.0002
id06283,0.9735,0.0134,0.0131
id19848,0.0,0.9999,0.0
id02566,0.0882,0.8828,0.029
id26973,0.1851,0.0242,0.7907
id09333,0.0,0.0,1.0
id21745,0.0232,0.0015,0.9753
id27167,0.2978,0.7002,0.002
id08481,0.0032,0.991,0.0057
id19456,0.9988,0.0007,0.0005
id01495,0.0739,0.8681,0.058
id15069,0.5262,0.2864,0.1874
id18174,0.0012,0.0001,0.9988
id14450,0.0224,0.0567,0.9209
id04149,0.01,0.9887,0.0013
id10972,0.0231,0.0008,0.9761
id05547,0.03,0.778,0.192
id17670,0.0861,0.7971,0.1168
id04740,0.3038,0.1058,0.5904
id24842,0.0001,0.0006,0.9993
id26895,0.2099,0.0286,0.7615
id15591,0.9238,0.0321,0.0441
id20895,0.035,0.9605,0.0045
id11532,0.0013,0.0005,0.9983
id16516,0.0095,0.0079,0.9827
id14940,0.2637,0.4191,0.3172
id17152,0.8984,0.0956,0.006
id12870,0.0552,0.943,0.0018
id17405,0.6178,0.2502,0.132
id22274,0.0071,0.9548,0.0381
id08337,0.0152,0.0123,0.9725
id19549,0.5064,0.0741,0.4194
id19195,0.9854,0.0094,0.0053
id11564,0.9808,0.017,0.0022
id26771,0.0064,0.1921,0.8014
id24955,0.207,0.4478,0.3452
id22140,0.8273,0.0155,0.1572
id19920,0.0175,0.0077,0.9748
id09807,0.0002,0.9761,0.0237
id27426,0.9936,0.0009,0.0054
id22006,0.9998,0.0001,0.0001
id10604,0.9588,0.0197,0.0215
id11017,0.6944,0.2741,0.0315
id14335,0.0086,0.0008,0.9907
id08707,0.7366,0.0213,0.2421
id15869,0.0018,0.0004,0.9978
id20593,0.9948,0.0027,0.0025
id07428,0.5147,0.4319,0.0534
id11527,0.5455,0.0113,0.4432
id14901,0.9962,0.0018,0.002
id19733,0.9975,0.0006,0.0019
id24677,0.003,0.9943,0.0027
id26656,0.0004,0.0001,0.9996
id11707,0.9886,0.0054,0.006
id26218,0.0111,0.9864,0.0025
id19262,0.0098,0.0008,0.9894
id24905,0.1375,0.598,0.2646
id09170,0.9687,0.0104,0.0208
id05772,0.0055,0.1031,0.8914
id25405,0.6772,0.1217,0.2011
id18491,0.0033,0.0004,0.9963
id07780,0.375,0.0088,0.6162
id01689,0.6425,0.046,0.3115
id17498,0.0001,0.0,0.9999
id19964,0.9654,0.0298,0.0048
id14525,0.0492,0.0689,0.882
id26363,0.0981,0.0018,0.9002
id07108,0.3373,0.0069,0.6558
id11692,0.9785,0.0102,0.0113
id10891,0.0173,0.9472,0.0355
id16743,0.0176,0.882,0.1003
id11556,0.9719,0.0234,0.0046
id09116,0.3267,0.6493,0.024
id24015,0.256,0.1637,0.5803
id00347,0.0169,0.0099,0.9732
id06284,0.0083,0.0148,0.9769
id18794,0.0005,0.9952,0.0043
id10702,0.0006,0.9991,0.0003
id19239,0.1559,0.0046,0.8394
id26016,0.988,0.0045,0.0075
id26227,0.3992,0.2086,0.3922
id05367,0.0936,0.9021,0.0043
id09568,0.2613,0.029,0.7097
id04660,0.7937,0.0195,0.1868
id04744,0.9047,0.0084,0.087
id07251,0.015,0.9727,0.0123
id25977,0.0055,0.9895,0.005
id06244,0.1794,0.0143,0.8063
id24560,0.0379,0.9604,0.0017
id05091,0.0195,0.0388,0.9418
id27248,0.3076,0.481,0.2113
id12528,0.037,0.4364,0.5266
id27322,0.9904,0.0051,0.0045
id27213,0.1715,0.0718,0.7567
id18588,0.989,0.0034,0.0076
id14485,0.1478,0.0224,0.8297
id27475,0.0239,0.4148,0.5613
id02280,0.4442,0.3942,0.1616
id24083,0.5126,0.4534,0.034
id02321,0.012,0.0005,0.9875
id10299,0.0002,0.0,0.9998
id27680,0.9862,0.0066,0.0072
id17607,0.0011,0.0018,0.9972
id06661,0.1618,0.4646,0.3736
id23860,0.8934,0.0485,0.0581
id26850,0.0029,0.9741,0.023
id16484,0.4221,0.0099,0.568
id15302,0.5941,0.0418,0.3641
id21138,0.7624,0.2269,0.0107
id02525,0.0722,0.812,0.1158
id12608,0.0025,0.9905,0.007
id23863,0.0084,0.0002,0.9914
id01755,0.9885,0.0018,0.0097
id10567,0.9783,0.0018,0.0199
id08445,0.8025,0.1368,0.0607
id18146,0.0661,0.0216,0.9123
id22263,0.279,0.0076,0.7134
id13537,0.0234,0.0018,0.9748
id19985,0.4853,0.0998,0.4149
id08053,0.0825,0.0035,0.914
id18959,0.0,1.0,0.0
id06641,0.9193,0.0758,0.0049
id27291,0.0639,0.9232,0.0129
id16124,0.3557,0.0609,0.5833
id18221,0.1062,0.1402,0.7535
id25670,0.9795,0.0199,0.0006
id18472,0.9144,0.0125,0.0732
id10302,0.4161,0.006,0.5779
id07721,0.0021,0.9977,0.0002
id22148,0.0411,0.0033,0.9555
id04724,0.003,0.9966,0.0003
id03980,0.9282,0.0709,0.0008
id11982,0.9921,0.0007,0.0071
id05566,0.0112,0.9816,0.0072
id13235,0.1959,0.7997,0.0044
id24524,0.826,0.0176,0.1564
id26783,0.1197,0.0013,0.879
id02220,0.2487,0.6187,0.1327
id17163,0.9838,0.0027,0.0135
id21903,0.9836,0.0052,0.0112
id13350,0.0,0.0,1.0
id07036,0.9999,0.0,0.0001
id09150,0.9875,0.0023,0.0103
id22042,0.0002,0.0001,0.9997
id19562,0.2399,0.1376,0.6226
id05125,0.7466,0.0762,0.1772
id19462,0.987,0.0122,0.0008
id02265,0.8905,0.1027,0.0068
id11769,0.0596,0.9352,0.0052
id19021,0.9349,0.0164,0.0487
id06166,0.9493,0.0112,0.0395
id26800,0.8857,0.0144,0.0999
id21422,0.0326,0.0051,0.9623
id13116,0.9899,0.0084,0.0018
id05996,0.9952,0.0027,0.0021
id23318,0.9995,0.0004,0.0
id20725,0.0029,0.0312,0.9659
id09210,0.6122,0.0628,0.3251
id25842,0.6557,0.1262,0.2181
id00767,0.7186,0.0495,0.2319
id05036,0.0631,0.8708,0.0661
id14853,0.0315,0.0165,0.952
id16946,0.0078,0.0063,0.9859
id26804,0.1788,0.4203,0.4008
id24061,0.0425,0.0382,0.9193
id19861,0.9973,0.0004,0.0023
id18210,0.1478,0.0022,0.85
id24313,0.0519,0.0028,0.9453
id15960,0.0096,0.0809,0.9094
id14037,0.9973,0.0022,0.0005
id17785,0.0002,0.0008,0.999
id19362,0.5023,0.016,0.4817
id10372,0.9965,0.002,0.0015
id03061,0.0256,0.9692,0.0051
id27583,0.0022,0.0008,0.997
id22055,0.9977,0.0007,0.0015
id07920,0.2269,0.7571,0.016
id16813,0.7237,0.0727,0.2036
id03088,0.1326,0.1991,0.6684
id03026,0.0632,0.925,0.0117
id09934,0.9994,0.0005,0.0002
id21452,0.9773,0.0118,0.0109
id05576,0.0053,0.0211,0.9736
id22391,0.0026,0.0027,0.9947
id10554,0.9559,0.0121,0.032
id03291,0.0071,0.0007,0.9922
id23280,0.9243,0.0021,0.0735
id17777,0.0184,0.0001,0.9815
id24574,0.9945,0.0006,0.0049
id05459,0.0051,0.9943,0.0007
id02724,0.0099,0.0082,0.982
id27678,0.9198,0.0369,0.0432
id21722,0.0005,0.9951,0.0044
id18139,0.6336,0.2518,0.1146
id16264,0.0006,0.9991,0.0003
id14537,0.9825,0.0097,0.0078
id18814,0.9999,0.0001,0.0
id08331,0.0034,0.9906,0.006
id03963,0.9886,0.0043,0.0072
id07558,0.9995,0.0,0.0004
id26275,0.8958,0.0086,0.0956
id26188,0.0066,0.9887,0.0047
id06789,0.0171,0.9651,0.0178
id21788,0.0004,0.9994,0.0003
id13972,0.948,0.0068,0.0453
id08643,1.0,0.0,0.0
id09642,0.0117,0.9877,0.0005
id14054,0.9821,0.0021,0.0159
id12216,0.0657,0.001,0.9333
id09211,0.0034,0.995,0.0016
id16903,0.0377,0.9544,0.0079
id18976,0.009,0.0074,0.9836
id01861,0.9861,0.0118,0.0021
id22745,0.0027,0.9967,0.0006
id03560,0.6882,0.1346,0.1772
id17799,0.9964,0.0023,0.0012
id12387,0.0031,0.0304,0.9664
id09450,0.5983,0.0391,0.3626
id18088,0.0136,0.001,0.9854
id21697,0.8951,0.0537,0.0512
id26128,0.0,1.0,0.0
id27462,0.1764,0.0094,0.8142
id19394,0.9988,0.0011,0.0001
id19929,0.2994,0.6835,0.0171
id16056,0.1892,0.0634,0.7474
id08756,0.0702,0.0083,0.9215
id09203,0.0486,0.9053,0.046
id14098,0.9868,0.0055,0.0077
id24641,0.9221,0.0706,0.0072
id24507,0.0004,0.9988,0.0008
id20161,0.4302,0.5556,0.0143
id11710,0.0963,0.0008,0.9029
id15751,0.3667,0.3511,0.2822
id06617,0.0661,0.0906,0.8434
id19131,0.9578,0.0059,0.0363
id02796,0.8761,0.0698,0.0542
id15575,0.079,0.6454,0.2757
id21828,0.8842,0.0915,0.0243
id15093,0.0209,0.9695,0.0096
id27867,0.591,0.1302,0.2788
id19315,0.0582,0.0015,0.9403
id19398,0.9828,0.0096,0.0076
id01572,0.1849,0.3717,0.4434
id09781,0.8454,0.0893,0.0653
id19278,0.1425,0.6592,0.1982
id11852,0.0136,0.0194,0.967
id07067,0.0029,0.0022,0.9948
id08550,0.0068,0.9932,0.0
id02634,0.9821,0.0019,0.016
id02449,0.9589,0.0021,0.039
id10359,0.2263,0.1602,0.6134
id00217,0.9006,0.0305,0.0689
id20848,0.0141,0.9795,0.0064
id20229,0.8307,0.1681,0.0012
id02211,0.9004,0.0795,0.0201
id08435,0.4347,0.5391,0.0262
id23681,0.0185,0.0074,0.9741
id00571,0.3363,0.0549,0.6089
id16280,0.0,0.0,1.0
id15022,0.4276,0.119,0.4534
id08040,0.0006,0.0004,0.9989
id18087,0.9638,0.0353,0.0008
id11280,0.99,0.01,0.0001
id21543,0.7283,0.0638,0.2079
id00245,0.7531,0.0022,0.2447
id13745,0.0009,0.0,0.9991
id15734,0.9452,0.044,0.0109
id22572,0.014,0.9842,0.0018
id12741,0.0284,0.0009,0.9707
id16477,0.426,0.4998,0.0743
id26261,0.004,0.0001,0.9959
id15867,0.6874,0.083,0.2296
id10479,0.9822,0.0015,0.0164
id17736,0.0033,0.0002,0.9965
id17768,0.0001,0.0001,0.9998
id14172,0.5606,0.0705,0.3689
id01972,0.0187,0.0084,0.9729
id10962,0.9306,0.0181,0.0513
id16692,0.8505,0.1042,0.0452
id25471,0.0002,0.9994,0.0004
id05603,0.0139,0.9777,0.0084
id15340,0.6722,0.0354,0.2925
id22971,0.8649,0.0259,0.1092
id06765,0.0042,0.922,0.0738
id19864,0.9883,0.0027,0.009
id15834,0.0416,0.8798,0.0786
id17395,0.0095,0.027,0.9635
id02585,0.0012,0.9949,0.0039
id13154,0.9986,0.0003,0.0011
id12972,0.2519,0.3465,0.4017
id11103,0.8104,0.0679,0.1217
id26062,0.0561,0.057,0.887
id07339,0.9388,0.0595,0.0017
id06096,0.9992,0.0006,0.0002
id22945,0.0905,0.88,0.0296
id10058,0.8462,0.1335,0.0203
id06435,0.9999,0.0,0.0001
id12636,0.0422,0.0015,0.9562
id25423,0.0007,0.0002,0.9991
id12990,0.0049,0.0077,0.9875
id24106,0.0398,0.8429,0.1173
id14481,0.0006,0.9991,0.0003
id03617,0.0509,0.0027,0.9464
id26055,0.9953,0.0008,0.0039
id23712,0.9717,0.0026,0.0257
id19441,0.0789,0.9121,0.009
id17042,0.9831,0.0085,0.0085
id09018,0.0033,0.9957,0.001
id08879,0.0,1.0,0.0
id10841,0.0005,0.9985,0.001
id04776,0.4962,0.4891,0.0147
id26526,0.0003,0.0052,0.9945
id14181,0.0618,0.8798,0.0584
id18396,0.9627,0.0311,0.0062
id05585,0.0237,0.9658,0.0105
id11546,0.0233,0.0641,0.9127
id08027,0.0052,0.9761,0.0187
id00659,0.4095,0.0036,0.5869
id10937,0.0916,0.8566,0.0518
id01898,0.051,0.9143,0.0347
id23695,0.0018,0.0001,0.9981
id07856,0.2425,0.6169,0.1406
id25233,0.9458,0.0021,0.0521
id24052,0.0099,0.1158,0.8743
id01698,0.0047,0.9919,0.0034
id01356,0.036,0.9622,0.0018
id10430,0.0025,0.9956,0.0019
id04778,0.014,0.0014,0.9846
id24707,0.005,0.9778,0.0172
id04539,0.6703,0.0051,0.3246
id20011,0.943,0.015,0.042
id09950,0.0031,0.9969,0.0001
id14397,0.844,0.1251,0.0309
id04457,0.0048,0.9913,0.0039
id19469,0.1465,0.2839,0.5696
id24230,0.0186,0.0168,0.9646
id16719,0.9846,0.0146,0.0008
id20183,0.0017,0.9982,0.0002
id24531,0.0695,0.0004,0.9302
id04934,0.955,0.021,0.024
id17230,0.1695,0.0254,0.8051
id07561,0.8588,0.1121,0.0291
id12282,0.0141,0.9858,0.0002
id14992,0.5767,0.2784,0.145
id02934,0.1784,0.0231,0.7984
id00189,0.9998,0.0002,0.0
id27941,0.0008,0.9989,0.0002
id14642,0.3302,0.6422,0.0276
id23445,0.8191,0.0872,0.0937
id21603,0.0801,0.028,0.8918
id21046,0.0015,0.9876,0.0109
id02264,0.1245,0.6872,0.1883
id00409,0.9939,0.0024,0.0036
id00351,0.6465,0.035,0.3185
id14362,0.0,0.9993,0.0007
id20757,0.8017,0.1841,0.0142
id22764,0.9802,0.0152,0.0045
id19264,0.0388,0.0038,0.9574
id04506,0.8425,0.0284,0.1291
id18505,0.7857,0.2138,0.0005
id27354,0.0662,0.4353,0.4985
id22410,0.9966,0.0004,0.0029
id14241,0.0001,0.9999,0.0
id18785,0.5968,0.3432,0.06
id16649,0.937,0.0479,0.0151
id16386,0.0022,0.9976,0.0002
id09051,0.0071,0.0016,0.9912
id22296,0.9885,0.0108,0.0007
id08584,0.7448,0.1093,0.1459
id22219,0.1479,0.0032,0.849
id18790,0.0017,0.997,0.0013
id10922,0.0208,0.0913,0.8879
id15002,0.7615,0.0996,0.1389
id24862,0.0129,0.9802,0.0069
id25845,0.7753,0.192,0.0327
id17586,0.062,0.9281,0.0099
id09390,0.0004,0.0,0.9995
id20069,0.9626,0.0055,0.032
id05953,0.0084,0.9223,0.0693
id15583,0.0333,0.9661,0.0006
id03482,0.0269,0.0017,0.9714
id06243,0.7945,0.1753,0.0302
id01116,0.012,0.0154,0.9727
id17530,0.0018,0.9799,0.0183
id07552,0.2799,0.0005,0.7196
id03131,0.0925,0.9013,0.0062
id23142,0.0073,0.0049,0.9877
id05540,0.9772,0.0184,0.0043
id06292,0.9843,0.0076,0.0081
id26506,0.4798,0.2627,0.2575
id19068,0.0174,0.0091,0.9735
id21782,0.0575,0.0241,0.9184
id24563,0.125,0.8531,0.0219
id21986,0.0456,0.8126,0.1418
id04967,0.2284,0.1079,0.6637
id11760,0.014,0.0474,0.9386
id02483,0.997,0.0018,0.0012
id15791,0.0,0.0,0.9999
id14256,0.6359,0.0023,0.3617
id18328,0.9684,0.0065,0.0251
id06213,0.104,0.8435,0.0525
id00772,0.7994,0.1465,0.0542
id01113,0.9675,0.022,0.0105
id03972,0.9939,0.0057,0.0004
id25386,0.2686,0.4254,0.306
id09156,0.8114,0.1562,0.0325
id22624,0.8367,0.1109,0.0524
id17789,0.0048,0.9935,0.0017
id09039,0.0029,0.9965,0.0005
id20538,0.1056,0.0033,0.8912
id05501,0.0031,0.0,0.9969
id27641,0.98,0.0041,0.0159
id05965,0.0352,0.0018,0.963
id23431,0.1943,0.7536,0.0521
id13075,0.0189,0.1104,0.8707
id26190,0.0911,0.0005,0.9085
id12196,0.9573,0.002,0.0407
id21318,0.0235,0.9747,0.0018
id11277,0.1085,0.7168,0.1747
id07193,0.9827,0.0148,0.0024
id17105,0.0365,0.0137,0.9498
id18263,0.827,0.0056,0.1674
id22875,0.0745,0.0175,0.908
id07157,0.0001,0.0,0.9999
id15051,0.488,0.0343,0.4777
id08871,0.0368,0.0557,0.9075
id17036,0.072,0.0074,0.9206
id02783,0.0018,0.0163,0.9819
id26418,0.9698,0.0003,0.0299
id15748,0.9269,0.0314,0.0416
id00820,0.3801,0.58,0.0399
id27695,0.0948,0.8509,0.0542
id27286,0.9104,0.0241,0.0656
id11680,0.0035,0.001,0.9955
id01070,0.0041,0.0023,0.9936
id18486,0.0227,0.0019,0.9754
id12389,0.0021,0.9966,0.0013
id12544,0.3391,0.6411,0.0198
id04692,0.8639,0.0103,0.1258
id17342,0.952,0.0012,0.0468
id09640,0.14,0.0394,0.8206
id24300,0.1491,0.0111,0.8398
id13725,0.9744,0.012,0.0136
id22633,0.8188,0.1673,0.0139
id16653,0.971,0.0236,0.0054
id00184,0.9883,0.0013,0.0104
id23872,0.9988,0.0006,0.0006
id05095,0.5561,0.0674,0.3765
id05757,0.1452,0.3802,0.4747
id26883,0.9879,0.0047,0.0075
id01868,0.8286,0.0497,0.1217
id13053,0.0027,0.0007,0.9966
id24443,0.8378,0.0032,0.1591
id12795,0.0194,0.9726,0.008
id05298,0.0005,0.0001,0.9993
id07560,0.0811,0.0051,0.9138
id10281,0.883,0.0004,0.1166
id07254,0.8863,0.0031,0.1106
id00837,0.0378,0.1899,0.7724
id04534,0.0606,0.5088,0.4306
id16716,0.9743,0.0085,0.0172
id04057,0.3859,0.3644,0.2496
id14988,0.793,0.0246,0.1824
id05353,0.0345,0.084,0.8815
id21250,0.446,0.5262,0.0278
id25963,0.2243,0.7557,0.02
id10370,0.0056,0.0248,0.9695
id26934,0.7777,0.068,0.1543
id07649,0.1841,0.0313,0.7846
id21169,0.7602,0.1504,0.0894
id25824,0.9991,0.0001,0.0007
id01154,0.5337,0.4128,0.0534
id02523,0.5557,0.1048,0.3396
id07677,0.9604,0.0088,0.0308
id24447,0.0427,0.0002,0.9571
